id,date,year,month,tier,tier_raw,outlet,title,url,eav,reach,brand,brand_raw,sentiment,source
533a84ed9476efac,2022-11-23,2022,11,T2,Tier 2,Gulf News,Dubai home rent increases could cool if 'star rating' for buildings determines Rental Index,https://gulfnews.com/business/property/dubai-home-rent-increases-could-cool-if-star-rating-for-buildings-determines-rental-index-1.1669176870570,,,betterhomes,Betterhomes,,historical_import
1f58a830c2d35e47,2022-11-22,2022,11,T2,Tier 2,ME Contruction News,Betterhomes purchases full floor in Motor City office tower,https://meconstructionnews.com/55507/betterhomes-purchases-full-floor-in-motor-city-office-tower,,,betterhomes,Betterhomes,,historical_import
ebda818ae5c32f42,2022-11-22,2022,11,T2,Tier 2,Zawya,"Betterhomes focuses on Dubailand, Al Qudra sales as population grows",https://www.zawya.com/en/business/real-estate/betterhomes-focuses-on-dubailand-al-qudra-sales-as-population-grows-wzu2tx7x,,,betterhomes,Betterhomes,,historical_import
ca8f0ceece5fb6df,2022-11-22,2022,11,T2,Tier 2,Zawya,"Betterhomes acquires full floor office in Control Tower, Motor City, from Emirates NBD",https://www.zawya.com/en/press-release/companies-news/betterhomes-acquires-full-floor-office-in-control-tower-motor-city-from-emirates-nbd-tyqxw12e,,,betterhomes,Betterhomes,,historical_import
6e1b153ec5555bd9,2022-11-21,2022,11,T2,Tier 2,Gulf News,"In Dubai, new 1-year rental listings drop as landlords chase short-term rentals",https://gulfnews.com/business/property/in-dubai-new-1-year-rental-listings-drop-as-landlords-chase-short-term-rentals-1.1669003557826,,,betterhomes,Betterhomes,,historical_import
67950e5d1b266a50,2022-11-17,2022,11,T3,Tier 3,The Washington Post (US),"In the UAE, Russians fleeing Ukraine war seek success in ‘Dubaisk’",https://www.washingtonpost.com/world/2022/11/17/uae-dubai-russia-ukraine-war/,,,betterhomes,Betterhomes,,historical_import
1a883ca0ff548f7b,2022-11-16,2022,11,T3,Tier 3,Evenmitul (Romania),Home sales dropped dramatically by 40% compared to last year. Why don't the prices drop?,https://www.ziarulevenimentul.ro/stiri/vanzarile-de-locuinte-au-scazut-dramatic-cu-40-fata-de-anul-trecut-de-ce-nu-scad-si-preturile/vanzarile-de-locuinte-au-scazut-dramatic-cu-40-fata-de-anul-trecut-de-ce-nu-scad-si-preturile--217534779.html,,,betterhomes,Betterhomes,,historical_import
f9845895471c60ae,2022-11-14,2022,11,T1-Global,Tier 1,Thomson Reuters,Emaar beats forecasts with 46% Q3 profit rise as Dubai rebounds,https://www.reuters.com/world/middle-east/emaar-beats-forecasts-with-46-q3-profit-rise-dubai-rebounds-2022-11-14/,,,betterhomes,Betterhomes,,historical_import
dc0f54e1189cef13,2022-11-14,2022,11,T2,Tier 2,Zawya,Real estate trends: UAE buyers rush to fix rates; cash deals are surging,https://www.zawya.com/en/business/real-estate/real-estate-trends-uae-buyers-rush-to-fix-rates-cash-deals-are-surging-ousihn3d,,,BH Mortgages,BH Mortgages,,historical_import
23b38f38c44b8097,2022-11-14,2022,11,T3,Tier 3,The GIOI & Vietnam (Vietnam),"Energy crisis: Not the US or Norway, these are the countries that make a lot of money from the Russia-Ukraine conflict",https://baoquocte.vn/khung-hoang-nang-luong-khong-phai-my-hay-na-uy-day-moi-la-nhung-nuoc-kiem-bon-tien-tu-xung-dot-nga-ukraine-205821.html,,,betterhomes,Betterhomes,,historical_import
6b6f034a6080dd4a,2022-11-14,2022,11,T3,Tier 3,Hot News (Romania),"Romanians, in the top ten real estate buyers in Dubai",https://www.hotnews.ro/stiri-esential-25901100-press-report-muncitori-din-bangladesh-acuza-felul-care-sunt-tratati-sibiu-romanii-top-zece-cumparatori-imobiliare-dubai-cele-mai-bogate-comune-din-romania-guvernul-orbilor-face-romania-daca-intra-rece.htm,,,betterhomes,Betterhomes,,historical_import
fcffe244ac046106,2022-11-11,2022,11,T2,Tier 2,The Arabian Business Gulf Insight,Dubai’s bricks-and-mortar stores hold their own against e-commerce,https://www.agbi.com/articles/dubais-brick-and-mortar-retailers-hold-their-own-against-online-competition/,,,CRC,CRC,,historical_import
6d30d4b4c6222808,2022-11-11,2022,11,T3,Tier 3,Aduvarul (Romania),"Romanians, in the top ten real estate buyers in Dubai",https://adevarul.ro/economie/romanii-in-top-zece-cumparatori-de-imobiliare-in-2219651.html,,,betterhomes,Betterhomes,,historical_import
6663b464983a7052,2022-11-11,2022,11,T1-Global,Tier 1,CBC (Canada),The unlikely geopolitical winners from Russia's war in Ukraine,https://www.cbc.ca/news/world/russia-ukraine-war-geopolitical-winners-1.6649370,,,betterhomes,Betterhomes,,historical_import
214c1850ec6e7882,2022-11-10,2022,11,T2,Tier 2,Zawya,"Dubai's leading commercial real estate, CRC, expands with a new office in Dubai Marina",https://www.zawya.com/en/press-release/companies-news/dubais-leading-commercial-real-estate-crc-expands-with-a-new-office-in-dubai-marina-sx7jfvzz,,,CRC,CRC,,historical_import
f5ccee015252f1f7,2022-11-09,2022,11,T2,Tier 2,Arabian Business,Dubai Bling Season 2: Dubai real estate agents join the craze,https://www.arabianbusiness.com/tags/angel-eye-media,,,betterhomes,Betterhomes,,historical_import
9deeab9974f8c516,2022-11-09,2022,11,T3,Tier 3,Ziarul Fanance (Romania),One of Dubai's most spectacular infrastructure projects to receive $4.6 billion in funding,https://www.zf.ro/business-international/unul-dintre-cele-mai-spectaculoase-proiecte-de-infrastructura-din-21305333,,,betterhomes,Betterhomes,,historical_import
6c72abd6957dc016,2022-11-09,2022,11,T3,Tier 3,El Correo de Golfo (Spain),Dubai Palm Tree developer secures $4.6 billion for projects,https://www.elcorreo.ae/articulo/economia/desarrollador-palmera-dubai-obtiene-4600-millones-dolares-proyectos/20221109100432150812.html,,,betterhomes,Betterhomes,,historical_import
1c309e1f2244ecde,2022-11-09,2022,11,T1-Global,Tier 1,Thomson Reuters,Dubai Palm Island developer gets $4.6 bln funding for new waterfront projects,https://www.reuters.com/business/dubai-developer-nakheel-secures-17-billion-dirhams-financing-2022-11-08/,,,betterhomes,Betterhomes,,historical_import
7f720662723522f6,2022-11-09,2022,11,T2,Tier 2,Zawya,New and progressive property management software aims to bridge the communication gap between tenants and landlords,https://www.zawya.com/en/press-release/companies-news/new-and-progressive-property-management-software-aims-to-bridge-the-communication-gap-between-tenants-and-landlords-mztvbkhd,,,betterhomes,Betterhomes,,historical_import
f9d780291ece0546,2022-11-09,2022,11,T2,Tier 2,The National,"The Debt Panel: 'I lost my $5,445 short-term rental deposit'",https://www.thenationalnews.com/business/money/2022/11/09/the-debt-panel-i-lost-my-5445-short-term-rental-deposit/,,,BetterStay,BetterStay,,historical_import
08add0726fc982b3,2022-11-09,2022,11,T2,Tier 2,Arab News,6 Middle Eastern reality TV shows to watch,https://www.arabnews.com/node/2196421/6-middle-eastern-reality-tv-shows-watch,,,betterhomes,Betterhomes,,historical_import
2113bb90e707625b,2022-11-08,2022,11,T2,Tier 2,Whats On Dubai,Made in Dubai: new real estate reality show on UK's Channel 4,https://whatson.ae/2022/11/made-in-dubai-new-real-estate-reality-show-on-uks-channel-4/,,,betterhomes,Betterhomes,,historical_import
77072c4435da1992,2022-11-08,2022,11,T2,Tier 2,The National,Made in Dubai': another reality TV series set in the city announced by UK's Channel 4,https://www.thenationalnews.com/arts-culture/film-tv/2022/11/07/made-in-dubai-another-reality-tv-series-set-in-the-city-announced-by-uks-channel-4/,,,betterhomes,Betterhomes,,historical_import
4d1f01d9baa8507d,2022-11-08,2022,11,T2,Tier 2,Arab News,UK’s Channel 4 announces new reality TV series ‘Made in Dubai’,https://www.arabnews.com/node/2196036/media,,,betterhomes,Betterhomes,,historical_import
b0f108614a14771b,2022-11-07,2022,11,T2,Tier 2,Zawya,Betterhomes to star in a brand-new TV show on UK's Channel 4,https://www.zawya.com/en/press-release/companies-news/betterhomes-to-star-in-a-brand-new-tv-show-on-uks-channel-4-x3rnmte5,,,betterhomes,Betterhomes,,historical_import
08c8fe572ed369fb,2022-11-07,2022,11,T2,Tier 2,TimeOut Dubai,New TV show about Dubai real estate is coming to UK’s Channel 4,https://www.timeoutdubai.com/news/dubai-channel-4-new-real-estate-programme,,,betterhomes,Betterhomes,,historical_import
f6c943e3261352f7,2022-11-04,2022,11,T2,Tier 2,ME Contruction News,Dubai’s commercial market reached an all time high in Q3 says CRC,https://meconstructionnews.com/55212/dubais-commercial-market-reached-an-all-time-high-in-q3-says-crc,,,CRC,CRC,,historical_import
f984c66c77036661,2022-11-04,2022,11,T3,Tier 3,NewsWire,CRC Commercial Real Estate Market Report | Q3 2022,https://www.issuewire.com/crc-commercial-real-estate-market-report-q3-2022-1748469199989609,,,CRC,CRC,,historical_import
12d792c8563aa3e5,2022-11-01,2022,11,T2,Tier 2,Construction Week,PRIME by Betterhomes to rank top 50 homes in Dubai,https://www.constructionweekonline.com/business/prime-by-betterhomes-to-rank-top-50-homes-in-dubai,,,Top 50 Homes,Top 50 Homes,,historical_import
b3c99b78b1d648be,2022-11-01,2022,11,T2,Tier 2,The National,"Dubai property rents: where they rose and fell in Q3, 2022",https://www.thenationalnews.com/business/property/2022/11/01/dubai-property-rents-where-they-rose-and-fell-in-q3-2022/,,,betterhomes,Betterhomes,,historical_import
46549cf901aedee5,2022-11-01,2022,11,T2,Tier 2,The National,Dubai tenants downsize and move to cheaper areas as rents rise,https://www.thenationalnews.com/business/money/2022/11/03/dubai-tenants-downsize-and-move-to-cheaper-areas-as-rents-rise/,,,betterhomes,Betterhomes,,historical_import
66eedc78fd5c0f9f,2022-10-27,2022,10,T2,Tier 2,Digital Journal,Business In Dubai Is Expected To Grow At A Fast Pace In 2022 And 2023,https://www.digitaljournal.com/pr/business-in-dubai-is-expected-to-grow-at-a-fast-pace-in-2022-and-2023,,,betterhomes,Betterhomes,,historical_import
67c9668ca314e20c,2022-10-26,2022,10,T3,Tier 3,DC News (Romania),"The press from Brussels, concerned about the economy in Romania: ""The Romanian people should be the central point of any development initiatives""",https://www.dcnews.ro/presa-la-bruxelles-ingrijorata-de-economia-din-romania-poporul-romaniei-ar-trebui-sa-fie-punctul-central-al-oricaror-initiative-de-dezvoltare_892574.html,,,betterhomes,Betterhomes,,historical_import
362ab464a6b88ffe,2022-10-26,2022,10,T3,Tier 3,DC News (Romania),"Romanians, in the top 10 on the list of big investors in Dubai. Russia, Great Britain and India take the top spots",https://www.dcnews.ro/romanii-in-top-10-in-lista-marilor-investitori-in-dubai-rusia-marea-britanie-si-india-ocupa-primele-locuri_892563.html,,,betterhomes,Betterhomes,,historical_import
fe5f824bf2b5f966,2022-10-26,2022,10,T3,Tier 3,Financial News (Netherlands),Real Estate party in Dubai is now in full swing,https://fd.nl/economie/1455831/vastgoedfeest-in-dubai-is-nog-in-volle-gang,,,betterhomes,Betterhomes,,historical_import
ae358d3b6a2ccc70,2022-10-26,2022,10,T3,Tier 3,Russian Emirate (Russia),Hotels across Dubai are recruiting Russian-speaking staff,https://russianemirates.com/news/uae-news/oteli-po-vsemu-dubayu-nabirayut-russkoyazychnyy-personal/,,,betterhomes,Betterhomes,,historical_import
5838fedf4010d40f,2022-10-25,2022,10,T2,Tier 2,The National,Why Dubai apartments are the choice ahead of villas for property hunters again,https://www.thenationalnews.com/business/property/2022/10/25/why-dubai-apartments-are-the-choice-ahead-of-villas-for-property-hunters-again/,,,betterhomes,Betterhomes,,historical_import
c14a9aaec2cfcaea,2022-10-25,2022,10,T2,Tier 2,Gulf News,Dubai landlords serve even 12-month notices for tenants to vacate - and then get higher rents,https://gulfnews.com/business/property/dubai-landlords-serve-even-12-month-notices-for-tenants-to-vacate---and-then-get-higher-rents-1.1666669716827,,,betterhomes,Betterhomes,,historical_import
a4495821fb888813,2022-10-21,2022,10,T3,Tier 3,Gulf Daily News,Deyaar’s Q3 profit soars to $9.88m,https://www.gdnonline.com/Details/1145566/Deyaar%E2%80%99s-Q3-profit-soars-to-$988m,,,betterhomes,Betterhomes,,historical_import
a31b641a8aa979e2,2022-10-21,2022,10,T2,Tier 2,The National,One-cheque rents on the rise as many Dubai tenants stay put to avoid rising costs,https://www.thenationalnews.com/uae/2022/10/21/one-cheque-rents-on-the-rise-as-many-dubai-tenants-stay-put-to-avoid-rising-costs/,,,betterhomes,Betterhomes,,historical_import
799d82ab3c03c524,2022-10-21,2022,10,T2,Tier 2,Business Recorder,Dubai-based Huspy has Pakistan property buyers on its radar,https://www.brecorder.com/news/40204281,,,betterhomes,Betterhomes,,historical_import
8233531960438525,2022-10-20,2022,10,T2,Tier 2,Zawya,Russians are Dubai's top non-resident property buyers in Q3: report,https://www.zawya.com/en/business/real-estate/russians-are-dubais-top-non-resident-property-buyers-in-q3-report-vetsg12v,,,betterhomes,Betterhomes,,historical_import
121332bb6e2d1da3,2022-10-20,2022,10,T2,Tier 2,The National,Dubai property deal worth $163m closed as Palm Jumeirah prices continue to spiral upwards,https://www.thenationalnews.com/business/property/2022/10/20/dubai-property-deal-worth-163m-closed-as-palm-jumeirah-prices-continue-to-spiral-upwards/,,,betterhomes,Betterhomes,,historical_import
ec9c476965ed8eab,2022-10-20,2022,10,T1-Global,Tier 1,Thomson Reuters,Dubai property firm Deyaar's Q3 profit up on improving outlook,https://www.reuters.com/article/deyaar-results/dubai-property-firm-deyaars-q3-profit-up-on-improving-outlook-idUKL8N31L257,,,betterhomes,Betterhomes,,historical_import
93d0286d51c8ead8,2022-10-20,2022,10,T2,Tier 2,Nasdaq,Dubai property firm Deyaar's Q3 profit up on improving outlook,https://www.nasdaq.com/articles/dubai-property-firm-deyaars-q3-profit-up-on-improving-outlook,,,betterhomes,Betterhomes,,historical_import
a6659a10ef8110b2,2022-10-20,2022,10,T2,Tier 2,Khaleej Times,Deyaar’s Q3 profit up on improving outlook,https://www.khaleejtimes.com/business/deyaars-q3-profit-up-on-improving-outlook,,,betterhomes,Betterhomes,,historical_import
3b9a4f9f0548bb80,2022-10-20,2022,10,T3,Tier 3,Business Live,Dubai developer Deyaar reports leap in third-quarter profit,https://www.businesslive.co.za/bd/companies/property/2022-10-20-dubai-developer-deyaar-reports-leap-in-third-quarter-profit/,,,betterhomes,Betterhomes,,historical_import
bdb43cc0a36a77c4,2022-10-20,2022,10,T3,Tier 3,MENA FN,Deyaar's Q3 Profit Up On Improving Outlook,https://menafn.com/1105055683/Deyaars-Q3-Profit-Up-On-Improving-Outlook,,,betterhomes,Betterhomes,,historical_import
d07d47e807ff9ee2,2022-10-20,2022,10,T3,Tier 3,Al-monitor,"Russian, British citizens top buyers of nonresidential property in Dubai",https://www.al-monitor.com/originals/2022/10/russian-british-citizens-top-buyers-nonresidential-property-dubai,,,betterhomes,Betterhomes,,historical_import
0fcca78578b2d3d2,2022-10-19,2022,10,T2,Tier 2,Khaleej Times,Dubai tenants find it cheaper to stay in existing apartments as rents soar,https://www.khaleejtimes.com/uae/dubai-tenants-find-it-cheaper-to-stay-in-existing-apartments-as-rents-soar,,,betterhomes,Betterhomes,,historical_import
61b1b8e4766a5439,2022-10-19,2022,10,T2,Tier 2,Gulf News,Dubai rents in for more increases as occupancy levels hit 5-year highs,https://gulfnews.com/business/property/dubai-rents-in-for-more-increases-as-occupancy-levels-hit-5-year-highs-1.1666153660083,,,betterhomes,Betterhomes,,historical_import
e35dda48096f1337,2022-10-19,2022,10,T3,Tier 3,NDTV,"Mukesh Ambani, Lakshmi Mittal Part Of Dubai's Luxury Property Boom",https://www.ndtv.com/india-news/mukesh-ambani-lakshmi-mittal-part-of-dubais-luxury-property-boom-3444535,,,betterhomes,Betterhomes,,historical_import
79c99ac84af372ea,2022-10-19,2022,10,T1-Global,Tier 1,Bloomberg,Dubai’s Luxury Property Market Is Cashing In on the Global Slowdown,https://www.bloomberg.com/news/features/2022-10-19/how-dubai-luxury-property-market-went-from-crash-to-boom,,,betterhomes,Betterhomes,,historical_import
25772855034386c2,2022-10-19,2022,10,T3,Tier 3,BizNews,"Gupta favoured hub, Dubai, is cashing in on global slowdown",https://www.biznews.com/premium-signup?mepr-unauth-page=989424&redirect_to=%2Fpremium%2F2022%2F10%2F19%2Fgupta-hub-dubai-cashing-in-on-global-slowdown,,,betterhomes,Betterhomes,,historical_import
308827c304be85b0,2022-10-18,2022,10,T2,Tier 2,The National,UAE: Russians are top property buyers in Dubai; Indians come third,https://www.khaleejtimes.com/property/dubai-russians-are-top-property-buyers-in-dubai-indians-come-third,,,betterhomes,Betterhomes,,historical_import
06c81ed14fb46e2d,2022-10-18,2022,10,T3,Tier 3,MENA FN,Dubai Tenants Find It Cheaper To Stay In Existing Apartments As Rents Soar,https://menafn.com/1105043884/Dubai-Tenants-Find-It-Cheaper-To-Stay-In-Existing-Apartments-As-Rents-Soar,,,betterhomes,Betterhomes,,historical_import
44225867bedcd5d4,2022-10-12,2022,10,T2,Tier 2,TimeOut Dubai,Moving house? 7 top tips to make renting in Dubai easier,https://www.timeoutdubai.com/news/top-tips-for-renting-in-dubai,,,betterhomes,Betterhomes,,historical_import
330b00b5b2a1103d,2022-10-10,2022,10,T2,Tier 2,TimeOut Dubai,Expo 2020 Dubai and FIFA World Cup contribute to rent hikes,https://www.timeoutdubai.com/moving-to-dubai/rent-hikes-in-dubai,,,betterhomes,Betterhomes,,historical_import
59a28df88372ba72,2022-10-07,2022,10,T2,Tier 2,The National,Important real estate terms UAE property investors should know before buying,https://www.thenationalnews.com/weekend/2022/10/07/important-real-estate-terms-uae-property-investors-should-know-before-buying/,,,betterhomes,Betterhomes,,historical_import
1ae3830e49a26bf4,2022-09-28,2022,9,T2,Tier 2,The National,World Cup to provide Dubai property market with ‘mini-Expo effect’,https://www.thenationalnews.com/business/property/2022/09/28/world-cup-to-provide-dubai-property-market-with-mini-expo-effect/,,,PRIME,PRIME,,historical_import
d6a32dc3df7d6d22,2022-09-26,2022,9,T2,Tier 2,Euro News,Expo City Dubai: UAE's first 15-minute city & a smart city for the future,https://www.euronews.com/next/2022/09/26/expo-city-dubai-larger-than-hong-kong-the-uaes-first-15-minute-city,,,betterhomes,Betterhomes,,historical_import
bcb1ea89b41f6250,2022-09-26,2022,9,T2,Tier 2,Euro News (Italy),Expo City Dubai: UAE's first 15-minute city & a smart city for the future,https://it.euronews.com/next/2022/09/26/dubai-leredita-dellexpo-una-citta-intelligente-nellarea-dellesposizione,,,betterhomes,Betterhomes,,historical_import
d81daa861a3d08e0,2022-09-26,2022,9,T2,Tier 2,Euro News (France),Expo City Dubai: UAE's first 15-minute city & a smart city for the future,https://fr.euronews.com/next/2022/09/26/dubai-transforme-le-site-de-son-expo-2020-en-ville-du-futur,,,betterhomes,Betterhomes,,historical_import
8df3f42e89c562f9,2022-09-26,2022,9,T2,Tier 2,Euro News (Germany),Expo City Dubai: UAE's first 15-minute city & a smart city for the future,https://de.euronews.com/next/2022/09/26/die-erste-15-minuten-stadt-der-vereinigten-arabischen-emirate,,,betterhomes,Betterhomes,,historical_import
57ebc5a8bb735249,2022-09-26,2022,9,T2,Tier 2,Euro News (Spain),Expo City Dubai: UAE's first 15-minute city & a smart city for the future,https://es.euronews.com/next/2022/09/26/expo-city-dubai-o-la-ciudad-del-futuro-que-mantendra-vivo-el-legado-de-la-expo-2020,,,betterhomes,Betterhomes,,historical_import
259afa464651a0ca,2022-09-21,2022,9,T3,Tier 3,El Correo del Golfo (Spain),Dubai economy remains stable after global slowdown,https://www.elcorreo.ae/articulo/economia/economia-dubai-mantiene-estable-desaceleracion-mundial/20220921084624149342.html,,,betterhomes,Betterhomes,,historical_import
30c03569cd27c224,2022-09-20,2022,9,T2,Tier 2,The National,Dubai’s economy holding up well amid the global slowdown,https://www.thenationalnews.com/business/comment/2022/09/20/dubais-economy-holding-up-well-amid-the-global-slowdown/,,,betterhomes,Betterhomes,,historical_import
5e1289b707b03163,2022-09-13,2022,9,T2,Tier 2,Arabian Gulf Business Insight,Burj Khalifa broke its sales record in 2021 – and is set to do it again,https://www.agbi.com/articles/burj-khalifa-surging-sales/,,,betterhomes,Betterhomes,,historical_import
37df6e32363334a2,2022-09-12,2022,9,T2,Tier 2,Arabian Gulf Business Insight,Dubai on alert as distressed assets become a real possibility,https://www.agbi.com/articles/dubai-on-alert-as-distressed-assets-become-a-real-possibility/,,,CRC,CRC,,historical_import
4c3b1134e2d546e1,2022-09-10,2022,9,T2,Tier 2,Arabian Business,Real estate brokers in the UAE: Do we need them?,https://www.arabianbusiness.com/opinion/real-estate-brokers-in-the-uae-do-we-need-them,,,betterhomes,Betterhomes,,historical_import
fa9e2b73a5944db8,2022-09-07,2022,9,T2,Tier 2,Khaleej Times,Why the wealthy are attracted to Dubai's luxury homes,https://www.khaleejtimes.com/opinion/why-the-wealthy-are-attracted-to-dubais-luxury-homes,,,PRIME,PRIME,,historical_import
182abf9e70ea76ff,2022-09-07,2022,9,T2,Tier 2,Khaleej Times (Print),Why the wealthy are attracted to Dubai's luxury homes,https://epaper.khaleejtimes.com/835/05-09-2022,,,PRIME,PRIME,,historical_import
53e51db8a2709dae,2022-09-07,2022,9,T2,Tier 2,Zawya,Why the wealthy are attracted to Dubai's luxury homes,https://www.zawya.com/en/business/real-estate/why-the-wealthy-are-attracted-to-dubais-luxury-homes-rg1maetg,,,PRIME,PRIME,,historical_import
c47c5cb58b60f934,2022-09-06,2022,9,T2,Tier 2,Gulf News,Moving out: Who cancels Ejari - the landlord or tenant?,https://gulfnews.com/living-in-uae/housing/moving-out-who-cancels-ejari---the-landlord-or-tenant-1.1662382091757,,,betterhomes,Betterhomes,,historical_import
d0ddcccdf73c0b72,2022-09-06,2022,9,T3,Tier 3,Act Media (Romania),Real estate : Romanians bought apartments of 75 million euros from Sobha Dubai developer in first 7 months of 2022,https://actmedia.eu/economic/real-estate-romanians-bought-apartments-of-75-million-euros-from-sobha-dubai-developer-in-first-7-months-of-2022/99363,,,betterhomes,Betterhomes,,historical_import
c88ecb621e1a3eb2,2022-09-01,2022,9,T3,Tier 3,Business Recorder,"Dubai is emerging as a favourite for the ultra-rich, and Ambani's reported purchase cements this status",https://www.brecorder.com/news/40194446,,,betterhomes,Betterhomes,,historical_import
0596795f6d0a4389,2022-09-01,2022,9,T3,Tier 3,Haberler (Turkey),BetterHomes founder Linda Mahoney: Dubai was the right place at the right time,https://www.haberler.com/guncel/betterhomes-kurucusu-linda-mahoney-dubai-dogru-15226716-haberi/,,,betterhomes,Betterhomes,,historical_import
cce076132c2e09c5,2022-08-27,2022,8,T3,Tier 3,Shortlist Dubai,Best Property Management Companies In Dubai- An Overview!,https://www.shortlistdubai.com/article/best-property-management-companies-dubai/,,,betterhomes,Betterhomes,,historical_import
aa53f777a6303189,2022-08-27,2022,8,T3,Tier 3,Play Tech (Romania),"The real estate bubble in Romania has exploded, and rich Romanians are moving to Dubai: how much money they put into apartments",https://playtech.ro/2022/bula-imobiliara-din-romania-a-explodat-iar-romanii-bogati-se-muta-la-dubai-cati-bani-au-bagat-in-apartamente/,,,betterhomes,Betterhomes,,historical_import
8cb2e388bd2152b1,2022-08-27,2022,8,T3,Tier 3,Info (Israel),2009 crisis forgotten in Dubai: luxury real estate jumps by 87%,https://infos-israel.news/crise-de-2009-oubliee-a-dubai-limmobilier-de-luxe-bondit-de-87/,,,betterhomes,Betterhomes,,historical_import
57a309c5779d00fc,2022-08-26,2022,8,T2,Tier 2,Gulf News,"In Dubai, property buyers find ready homes costing a lot less than new launches",https://gulfnews.com/business/property/in-dubai-property-buyers-find-ready-homes-costing-a-lot-less-than-new-launches-1.1661484948660,,,betterhomes,Betterhomes,,historical_import
0571a11116bdb3df,2022-08-26,2022,8,T1-Global,Tier 1,Euro News,Meet The Entrepreneurs,https://www.euronews.com/2022/08/26/meet-the-entrepreneurs,,,betterhomes,Betterhomes,,historical_import
bbd94907d48dc861,2022-08-26,2022,8,T1-Global,Tier 1,Euro News (Turkey),Meet The Entrepreneurs,https://tr.euronews.com/2022/08/26/betterhomes-kurucusu-linda-mahoney-dubai-dogru-zamanda-dogru-yerdi,,,betterhomes,Betterhomes,,historical_import
f59d8f6b049de293,2022-08-26,2022,8,T1-Global,Tier 1,Euro News (Germany),Meet The Entrepreneurs,https://de.euronews.com/2022/08/26/grunder-in-dubai-erst-krankenschwester-dann-immobilienmaklerin,,,betterhomes,Betterhomes,,historical_import
67bada1c2f6d2b54,2022-08-26,2022,8,T1-Global,Tier 1,Euro News (Italy),Meet The Entrepreneurs,https://it.euronews.com/2022/08/26/la-seconda-vita-di-linda-a-dubai-da-infermiera-ad-agente-immobiliare,,,betterhomes,Betterhomes,,historical_import
0f499aa7e161bf94,2022-08-26,2022,8,T1-Global,Tier 1,Euro News (Spain),Meet The Entrepreneurs,https://es.euronews.com/2022/08/26/linda-mahoney-o-una-mujer-pionera-que-cambio-el-panorama-del-sector-inmobiliario-en-dubai,,,betterhomes,Betterhomes,,historical_import
26e561f5d423963e,2022-08-26,2022,8,T1-Global,Tier 1,Euro News (Portugal),Meet The Entrepreneurs,https://pt.euronews.com/2022/08/26/uma-historia-de-sucesso-que-comecou-com-um-casamento-falhado,,,betterhomes,Betterhomes,,historical_import
7529b4eff7954113,2022-08-23,2022,8,T3,Tier 3,MediaFax (Romania),Romanias bought apartments woth 75M,https://www.mediafax.ro/economic/romanii-au-cumparat-de-la-un-dezvoltator-apartamente-de-75-milioane-euro-in-dubai-in-primele-sapte-luni-21105824,,,betterhomes,Betterhomes,,historical_import
e3f6a09aac40e9eb,2022-08-17,2022,8,T2,Tier 2,Zawya,"Dubai: Real estate firm’s name, escrow account, other details must on ads",https://www.zawya.com/en/business/real-estate/dubai-real-estate-firms-name-escrow-account-other-details-must-on-ads-axl3oipj,,,betterhomes,Betterhomes,,historical_import
15053c7250fdd629,2022-08-17,2022,8,T3,Tier 3,Ahval (Turkey),Wealthy Russians vying to purchase homes in Turkey,https://ahvalnews.com/turkish-property/wealthy-russians-vying-purchase-homes-turkey,,,betterhomes,Betterhomes,,historical_import
400da3411fadc8fe,2022-08-16,2022,8,T2,Tier 2,Gulf News,Travelling for a month or two - can I put up my Dubai home for rent?,https://gulfnews.com/living-in-uae/housing/travelling-for-a-month-or-two---can-i-put-up-my-dubai-home-for-rent-1.1660661106061,,,betterhomes,STR BH,,historical_import
f415eb193c918b3d,2022-08-16,2022,8,T3,Tier 3,News Week (US),Wealthy Russians Are Racing To Buy Homes in Turkey—Here's Why,https://www.newsweek.com/wealthy-russians-racing-buy-homes-turkey-why-explained-1734028,,,betterhomes,Betterhomes,,historical_import
ca38605392e732b4,2022-08-16,2022,8,T3,Tier 3,The Latest News (Germany),Wealthy Russians are racing to buy houses in Turkey — here's why,https://www.theaktuellenews.com/nachrichten/wohlhabende-russen-rennen-um-den-kauf-von-haeusern-in-der-tuerkei-hier-ist-der-grund/,,,betterhomes,Betterhomes,,historical_import
4d51e84a2a1a3e42,2022-08-15,2022,8,T2,Tier 2,Zawya,New tenants to pay higher rents in Dubai,https://www.zawya.com/en/business/real-estate/new-tenants-to-pay-higher-rents-in-dubai-tppmufae,,,betterhomes,Betterhomes,,historical_import
b04594c09556588a,2022-08-14,2022,8,T2,Tier 2,Khaleej TImes,New tenants to pay higher rents in Dubai,https://www.khaleejtimes.com/business/new-tenants-to-pay-higher-rents-in-dubai,,,betterhomes,Betterhomes,,historical_import
1b0af05e1844de3a,2022-08-12,2022,8,T2,Tier 2,The National News,How ‘Fomo’ is driving UAE residents to take out mortgages while they still can,https://www.thenationalnews.com/weekend/2022/08/12/fomo-drives-uae-residents-to-take-out-mortgages-amid-rate-rises/,,,betterhomes,Betterhomes,,historical_import
b7ca2f46f3067775,2022-08-12,2022,8,T3,Tier 3,El Correo del Golfo (Spain),The largest bank in Dubai raises the salary of its employees,https://www.elcorreo.ae/articulo/economia/banco-mas-grande-dubai-sube-sueldo-empleados/20220812090626148406.html,,,betterhomes,Betterhomes,,historical_import
